date,rain_in,rain_mm
2021-05-11,0,0
2021-05-12,0.0102,0.25908
2021-05-13,0,0
2021-05-14,0,0
2021-05-15,0,0
2021-05-16,0.0202,0.51308
2021-05-17,0,0
2021-05-18,0,0
2021-05-19,2e-4,0.00508
2021-05-20,0,0
2021-05-21,0,0
2021-05-22,0,0
2021-05-23,0,0
2021-05-24,0,0
2021-05-25,0,0
2021-05-26,0.5402,13.721079999999999
2021-05-27,0,0
2021-05-28,1.4306,36.33724
2021-05-29,0.6206,15.76324
2021-05-30,0,0
2021-05-31,0,0
2021-06-01,2e-4,0.00508
2021-06-02,1.8005,45.732699999999994
2021-06-03,0.07010000000000001,1.7805400000000002
2021-06-04,0,0
2021-06-05,0,0
2021-06-06,0.0211,0.53594
2021-06-07,4e-4,0.01016
2021-06-08,0,0
2021-06-09,1.1405,28.968700000000002
2021-06-10,0.2303,5.84962
2021-06-11,0.46030000000000004,11.69162
2021-06-12,1e-4,0.00254
2021-06-13,0,0
2021-06-14,0,0
2021-06-15,0,0
2021-06-16,0,0
2021-06-17,0,0
2021-06-18,0,0
2021-06-19,0,0
2021-06-20,0,0
2021-06-21,0.13,3.302
2021-06-22,0.0102,0.25908
2021-06-23,0,0
2021-06-24,0,0
2021-06-25,0,0
2021-06-26,0,0
2021-06-27,0,0
2021-06-28,0.0902,2.29108
2021-06-29,0,0
2021-06-30,2e-4,0.00508
2021-07-01,0.7303,18.549619999999997
2021-07-02,0.0101,0.25654
2021-07-03,0,0
2021-07-04,0,0
2021-07-05,0,0
2021-07-06,0,0
2021-07-07,0.8101,20.57654
2021-07-08,0,0
2021-07-09,2e-4,0.00508
2021-07-10,0,0
2021-07-11,0.7905,20.078699999999998
2021-07-12,3.0000000000000003e-4,0.00762
2021-07-13,0.0305,0.7746999999999999
2021-07-14,0,0
2021-07-15,0,0
2021-07-16,0.01,0.254
2021-07-17,1e-4,0.00254
2021-07-18,7.2902000000000005,185.17108
2021-07-19,0,0
2021-07-20,0,0
2021-07-21,0,0
2021-07-22,0,0
2021-07-23,0,0
2021-07-24,0,0
2021-07-25,3.1802,80.77708
2021-07-26,0.34040000000000004,8.64616
2021-07-27,0,0
2021-07-28,0,0
2021-07-29,0,0
2021-07-30,0,0
2021-07-31,0,0
2021-08-01,8.7101,221.23654
2021-08-02,0,0
2021-08-03,0,0
2021-08-04,0,0
2021-08-05,0,0
2021-08-06,0,0
2021-08-07,0.01,0.254
2021-08-08,0,0
2021-08-09,0.1201,3.05054
2021-08-10,0,0
2021-08-11,0,0
2021-08-12,1e-4,0.00254
2021-08-13,0.6606,16.779239999999998
2021-08-14,0,0
2021-08-15,0.6702,17.02308
2021-08-16,0.0106,0.26924
2021-08-17,0,0
2021-08-18,0.5503,13.97762
2021-08-19,0.4102,10.41908
2021-08-20,0.1,2.54
2021-08-21,1.2003,30.487619999999996
2021-08-22,5.34,135.636
2021-08-23,0,0
2021-08-24,0,0
2021-08-25,0,0
2021-08-26,2e-4,0.00508
2021-08-27,4e-4,0.01016
2021-08-28,0.54,13.716
2021-08-29,0.25,6.35
2021-08-30,0.4904,12.456159999999999
2021-08-31,3.1302,79.50707999999999
2021-09-01,0.060000000000000005,1.524
2021-09-02,0,0
2021-09-03,0,0
2021-09-04,0,0
2021-09-05,0.0402,1.02108
2021-09-06,0,0
2021-09-07,0,0
2021-09-08,0.0101,0.25654
2021-09-09,0,0
2021-09-10,0,0
2021-09-11,0,0
2021-09-12,0,0
2021-09-13,0,0
2021-09-14,0.030199999999999998,0.7670799999999999
2021-09-15,0.6602,16.76908
2021-09-16,0,0
2021-09-17,0.6608,16.78432
2021-09-18,1.11,28.194000000000003
2021-09-19,1.7305,43.954699999999995
2021-09-20,4.8507,123.20777999999999
2021-09-21,0.19,4.826
2021-09-22,1.3201,33.53054
2021-09-23,0,0
2021-09-24,0,0
2021-09-25,1e-4,0.00254
2021-09-26,0,0
2021-09-27,0,0
2021-09-28,0,0
2021-09-29,0,0
2021-09-30,0,0
2021-10-01,0,0
2021-10-02,0.0601,1.52654
2021-10-03,4.0807,103.64977999999999
2021-10-04,0,0
2021-10-05,1.7402,44.20108
2021-10-06,0.8107,20.59178
2021-10-07,0.24,6.095999999999999
2021-10-08,0,0
2021-10-09,0,0
2021-10-10,0,0
2021-10-11,0,0
2021-10-12,0.0201,0.51054
2021-10-13,0,0
2021-10-14,0,0
2021-10-15,0.0907,2.30378
2021-10-16,0.3604,9.15416
2021-10-17,0,0
2021-10-18,0,0
2021-10-19,0,0
2021-10-20,0,0
2021-10-21,0.1101,2.79654
2021-10-22,0,0
2021-10-23,0,0
2021-10-24,0,0
2021-10-25,1.8501,46.99254
2021-10-26,0,0
2021-10-27,0,0
2021-10-28,0.2207,5.60578
2021-10-29,0.3604,9.15416
2021-10-30,0.1405,3.5687
2021-10-31,1e-4,0.00254
2021-11-01,0,0
2021-11-02,3.0000000000000003e-4,0.00762
2021-11-03,0,0
2021-11-04,0,0
2021-11-05,0,0
2021-11-06,0,0
2021-11-07,0,0
2021-11-08,0,0
2021-11-09,0,0
2021-11-10,0,0
2021-11-11,1.35,34.29
2021-11-12,0,0
2021-11-13,2e-4,0.00508
2021-11-14,0,0
2021-11-15,0,0
2021-11-16,0,0
2021-11-17,0,0
2021-11-18,0.3,7.619999999999999
2021-11-19,0,0
2021-11-20,0,0
2021-11-21,0.6403,16.26362
2021-11-22,0.0701,1.7805399999999998
2021-11-23,0,0
2021-11-24,0,0
2021-11-25,0.4403,11.18362
2021-11-26,0.0903,2.29362
2021-11-27,0,0
2021-11-28,0,0
2021-11-29,0,0
2021-11-30,0,0
2021-12-01,0.04,1.016
2021-12-02,1e-4,0.00254
2021-12-03,0,0
2021-12-04,0,0
2021-12-05,0.0101,0.25654
2021-12-06,5.9108,150.13432
2021-12-07,0,0
2021-12-08,0,0
2021-12-09,0,0
2021-12-10,0.26,6.604
2021-12-11,0.4103,10.421619999999999
2021-12-12,0,0
2021-12-13,0,0
2021-12-14,0,0
2021-12-15,0,0
2021-12-16,0.1303,3.30962
2021-12-17,1.4505,36.842699999999994
2021-12-18,1.1703999999999999,29.728159999999995
2021-12-19,1e-4,0.00254
2021-12-20,0,0
2021-12-21,0,0
2021-12-22,0,0
2021-12-23,0,0
2021-12-24,0,0
2021-12-25,0,0
2021-12-26,0,0
2021-12-27,0,0
2021-12-28,0.0207,0.5257799999999999
2021-12-29,0.5801000000000001,14.73454
2021-12-30,0.08020000000000001,2.03708
2021-12-31,0.01,0.254
2022-01-01,3.1403,79.76361999999999
2022-01-02,0.9302,23.62708
2022-01-03,0.4407,11.193779999999999
2022-01-04,0,0
2022-01-05,0,0
2022-01-06,1.3208,33.54832
2022-01-07,3.0000000000000003e-4,0.00762
2022-01-08,0,0
2022-01-09,2.3305,59.19469999999999
2022-01-10,0,0
2022-01-11,0,0
2022-01-12,0,0
2022-01-13,2e-4,0.00508
2022-01-14,0,0
2022-01-15,0.0102,0.25908
2022-01-16,1.5508,39.390319999999996
2022-01-17,8e-4,0.02032
2022-01-18,0,0
2022-01-19,1.1403,28.963620000000002
2022-01-20,0.38070000000000004,9.669780000000001
2022-01-21,0,0
2022-01-22,0,0
2022-01-23,0,0
2022-01-24,0,0
2022-01-25,0,0
2022-01-26,0,0
2022-01-27,0,0
2022-01-28,0.0012000000000000001,0.03048
2022-01-29,5e-4,0.0127
2022-01-30,0,0
2022-01-31,0,0
2022-02-01,0,0
2022-02-02,1.7203,43.69562
2022-02-03,2.3103000000000002,58.68162
2022-02-04,0.0516,1.31064
2022-02-05,0,0
2022-02-06,0,0
2022-02-07,0,0
2022-02-08,0,0
2022-02-09,0,0
2022-02-10,0,0
2022-02-11,0,0
2022-02-12,4e-4,0.01016
2022-02-13,0,0
2022-02-14,0,0
2022-02-15,0,0
2022-02-16,0,0
2022-02-17,5.2804,134.12216
2022-02-18,0,0
2022-02-19,0,0
2022-02-20,0,0
2022-02-21,2e-4,0.00508
2022-02-22,2.8004,71.13015999999999
2022-02-23,0.66,16.764
2022-02-24,2.8903,73.41362
2022-02-25,0.0909,2.3088599999999997
2022-02-26,0,0
2022-02-27,0.0403,1.02362
2022-02-28,0,0
2022-03-01,0,0
2022-03-02,0,0
2022-03-03,0,0
2022-03-04,0,0
2022-03-05,0,0
2022-03-06,0,0
2022-03-07,0.9304,23.63216
2022-03-08,0,0
2022-03-09,0.2607,6.621779999999999
2022-03-10,0,0
2022-03-11,1e-4,0.00254
2022-03-12,0.4608,11.70432
2022-03-13,0,0
2022-03-14,0,0
2022-03-15,2e-4,0.00508
2022-03-16,0.1109,2.8168599999999997
2022-03-17,0,0
2022-03-18,0.5301,13.46454
2022-03-19,4e-4,0.01016
2022-03-20,0,0
2022-03-21,0,0
2022-03-22,0.0801,2.03454
2022-03-23,2.87,72.898
2022-03-24,0,0
2022-03-25,1e-4,0.00254
2022-03-26,0,0
2022-03-27,0,0
2022-03-28,0,0
2022-03-29,0,0
2022-03-30,0,0
2022-03-31,1.5708,39.89832
2022-04-01,0.0104,0.26415999999999995
2022-04-02,0,0
2022-04-03,0,0
2022-04-04,0,0
2022-04-05,0.5104,12.964159999999998
2022-04-06,0.7108,18.054319999999997
2022-04-07,2e-4,0.00508
2022-04-08,0.0407,1.03378
2022-04-09,0,0
2022-04-10,0,0
2022-04-11,0.4403,11.18362
2022-04-12,5.8405000000000005,148.3487
2022-04-13,6.000000000000001e-4,0.01524
2022-04-14,2.7103,68.84162
2022-04-15,0,0
2022-04-16,0.9600000000000001,24.384
2022-04-17,1e-4,0.00254
2022-04-18,2.9303,74.42962
2022-04-19,0,0
2022-04-20,0,0
2022-04-21,0.1204,3.0581599999999995
2022-04-22,0,0
2022-04-23,0,0
2022-04-24,0,0
2022-04-25,0.91,23.114
2022-04-26,0.0205,0.5206999999999999
2022-04-27,0,0
2022-04-28,0,0
2022-04-29,0,0
2022-04-30,0,0
2022-05-01,0.4903,12.453619999999999
2022-05-02,0,0
2022-05-03,1e-4,0.00254
2022-05-04,2e-4,0.00508
2022-05-05,0.4,10.16
2022-05-06,0.5109,12.97686
2022-05-07,0.0606,1.53924
2022-05-08,0,0
2022-05-09,0,0
2022-05-10,0,0
2022-05-11,0,0
2022-05-12,0,0
2022-05-13,0,0
2022-05-14,0,0
2022-05-15,0.0201,0.51054
2022-05-16,0,0
2022-05-17,0,0
2022-05-18,0,0
2022-05-19,0,0
2022-05-20,0,0
2022-05-21,0,0
2022-05-22,2.831,71.9074
2022-05-23,0.1307,3.31978
2022-05-24,1.1302,28.70708
2022-05-25,1.3104,33.28416
2022-05-26,0.8708,22.11832
2022-05-27,0,0
2022-05-28,0,0
2022-05-29,0,0
2022-05-30,0,0
2022-05-31,0,0
2022-06-01,0,0
2022-06-02,6.000000000000001e-4,0.01524
2022-06-03,0,0
2022-06-04,0,0
2022-06-05,0,0
2022-06-06,0.040100000000000004,1.01854
2022-06-07,1.0605,26.9367
2022-06-08,0.10010000000000001,2.5425400000000002
2022-06-09,0,0
2022-06-10,0,0
2022-06-11,0,0
2022-06-12,0,0
2022-06-13,0,0
2022-06-14,0,0
2022-06-15,0,0
2022-06-16,0,0
2022-06-17,0.5301,13.46454
2022-06-18,0,0
2022-06-19,0,0
2022-06-20,0,0
2022-06-21,0,0
2022-06-22,0,0
2022-06-23,0,0
2022-06-24,0,0
2022-06-25,0,0
2022-06-26,0,0
2022-06-27,0,0
2022-06-28,0,0
2022-06-29,0,0
2022-06-30,0.6900000000000001,17.526
2022-07-01,0,0
2022-07-02,0,0
2022-07-03,1.6906,42.94124
2022-07-04,0.2901,7.36854
2022-07-05,2e-4,0.00508
2022-07-06,1e-4,0.00254
2022-07-07,2.0402,51.821079999999995
2022-07-08,0.02,0.508
2022-07-09,5.3504,135.90015999999997
2022-07-10,0.8502,21.59508
2022-07-11,0,0
2022-07-12,2e-4,0.00508
2022-07-13,0,0
2022-07-14,0,0
2022-07-15,0,0
2022-07-16,0,0
2022-07-17,0,0
2022-07-18,0.8005,20.3327
2022-07-19,0,0
2022-07-20,0,0
2022-07-21,0.0103,0.26161999999999996
2022-07-22,0,0
2022-07-23,0,0
2022-07-24,0,0
2022-07-25,0,0
2022-07-26,0.5303,13.469619999999999
2022-07-27,0,0
2022-07-28,0.0901,2.28854
2022-07-29,5.4204,137.67816
2022-07-30,0,0
2022-07-31,2e-4,0.00508
2022-08-01,0,0
2022-08-02,0,0
2022-08-03,2e-4,0.00508
2022-08-04,0,0
2022-08-05,0.22999999999999998,5.842
2022-08-06,0.3101,7.876539999999999
2022-08-07,4.3301,109.98454
2022-08-08,0,0
2022-08-09,1.5101,38.356539999999995
2022-08-10,1.0602,26.92908
2022-08-11,1e-4,0.00254
2022-08-12,0,0
2022-08-13,0,0
2022-08-14,0,0
2022-08-15,0,0
2022-08-16,0.0204,0.51816
2022-08-17,0,0
2022-08-18,0,0
2022-08-19,1.08,27.432
2022-08-20,0.16,4.064
2022-08-21,1e-4,0.00254
2022-08-22,4e-4,0.01016
2022-08-23,0,0
2022-08-24,0,0
2022-08-25,0.03,0.7619999999999999
2022-08-26,0,0
2022-08-27,0,0
2022-08-28,0,0
2022-08-29,0.0303,0.76962
2022-08-30,3.0000000000000003e-4,0.00762
2022-08-31,0,0
2022-09-01,0,0
2022-09-02,0,0
2022-09-03,0.6911,17.55394
2022-09-04,0.060000000000000005,1.524
2022-09-05,0.1102,2.79908
2022-09-06,2e-4,0.00508
2022-09-07,0,0
2022-09-08,0,0
2022-09-09,0,0
2022-09-10,0.2306,5.85724
2022-09-11,0.2504,6.36016
2022-09-12,2.1702,55.123079999999995
2022-09-13,0,0
2022-09-14,0,0
2022-09-15,0,0
2022-09-16,0,0
2022-09-17,0,0
2022-09-18,0,0
2022-09-19,0,0
2022-09-20,0,0
2022-09-21,0,0
2022-09-22,1e-4,0.00254
2022-09-23,0,0
2022-09-24,0.0106,0.26924
2022-09-25,1e-4,0.00254
2022-09-26,0,0
2022-09-27,0,0
2022-09-28,0,0
2022-09-29,0,0
2022-09-30,0,0
2022-10-01,0,0
2022-10-02,0,0
2022-10-03,0,0
2022-10-04,0,0
2022-10-05,0,0
2022-10-06,0,0
2022-10-07,0,0
2022-10-08,0,0
2022-10-09,0,0
2022-10-10,0,0
2022-10-11,0,0
2022-10-12,0.38020000000000004,9.65708
2022-10-13,1e-4,0.00254
2022-10-14,0,0
2022-10-15,0.01,0.254
2022-10-16,0.0204,0.51816
2022-10-17,0.2501,6.352539999999999
2022-10-18,0,0
2022-10-19,0,0
2022-10-20,0,0
2022-10-21,0,0
2022-10-22,0,0
2022-10-23,0,0
2022-10-24,0,0
2022-10-25,1e-4,0.00254
2022-10-26,0.0101,0.25654
2022-10-27,0,0
2022-10-28,0,0
2022-10-29,0,0
2022-10-30,0.4003,10.16762
2022-10-31,0.19060000000000002,4.84124
2022-11-01,0.06,1.5239999999999998
2022-11-02,0.0103,0.26161999999999996
2022-11-03,0,0
2022-11-04,0,0
2022-11-05,0.4501,11.43254
2022-11-06,0.1412,3.5864799999999994
2022-11-07,2e-4,0.00508
2022-11-08,0,0
2022-11-09,0,0
2022-11-10,0,0
2022-11-11,3.3503,85.09761999999999
2022-11-12,0.0904,2.2961599999999995
2022-11-13,0,0
2022-11-14,0,0
2022-11-15,0.3405,8.6487
2022-11-16,0,0
2022-11-17,0,0
2022-11-18,0,0
2022-11-19,0,0
2022-11-20,0,0
2022-11-21,0,0
2022-11-22,0,0
2022-11-23,0,0
2022-11-24,2e-4,0.00508
2022-11-25,0.0206,0.5232399999999999
2022-11-26,2e-4,0.00508
2022-11-27,0.6403,16.26362
2022-11-28,0.0711,1.8059399999999999
2022-11-29,0.43,10.921999999999999
2022-11-30,3.3004000000000002,83.83016
2022-12-01,0,0
2022-12-02,6.000000000000001e-4,0.01524
2022-12-03,0.3206,8.143239999999999
2022-12-04,0,0
2022-12-05,0.2003,5.08762
2022-12-06,0.6009,15.262859999999998
2022-12-07,1.2609,32.02686
2022-12-08,1.4803,37.599619999999994
2022-12-09,0,0
2022-12-10,0.0302,0.76708
2022-12-11,0,0
2022-12-12,0,0
2022-12-13,0,0
2022-12-14,1.5808,40.152319999999996
2022-12-15,0.97,24.637999999999998
2022-12-16,0,0
2022-12-17,0,0
2022-12-18,0,0
2022-12-19,0,0
2022-12-20,1e-4,0.00254
2022-12-21,0,0
2022-12-22,0.07020000000000001,1.7830800000000002
2022-12-23,0.052000000000000005,1.3208
2022-12-24,0,0
2022-12-25,0,0
2022-12-26,0.1012,2.57048
2022-12-27,0,0
2022-12-28,0,0
2022-12-29,0.040100000000000004,1.01854
2022-12-30,1e-4,0.00254
2022-12-31,1.35,34.29
2023-01-01,0,0
2023-01-02,1e-4,0.00254
2023-01-03,2.7407,69.61377999999999
2023-01-04,0.14020000000000002,3.5610800000000005
2023-01-05,0,0
2023-01-06,0,0
2023-01-07,0.11030000000000001,2.8016200000000002
2023-01-08,0,0
2023-01-09,0,0
2023-01-10,0,0
2023-01-11,0,0
2023-01-12,0.2903,7.37362
2023-01-13,0.0228,0.57912
2023-01-14,0,0
2023-01-15,0,0
2023-01-16,4e-4,0.01016
2023-01-17,0.6704,17.02816
2023-01-18,0,0
2023-01-19,2.5501,64.77253999999999
2023-01-20,0,0
2023-01-21,0,0
2023-01-22,0.3312,8.412479999999999
2023-01-23,0,0
2023-01-24,0,0
2023-01-25,0.6009,15.262859999999998
2023-01-26,7e-4,0.017779999999999997
2023-01-27,0,0
2023-01-28,0,0
2023-01-29,1.0505,26.682699999999997
2023-01-30,0.0608,1.54432
2023-01-31,0.1708,4.3383199999999995
2023-02-01,0.3503,8.89762
2023-02-02,0.1508,3.8303199999999995
2023-02-03,0,0
2023-02-04,0,0
2023-02-05,0,0
2023-02-06,0,0
2023-02-07,0,0
2023-02-08,4e-4,0.01016
2023-02-09,0.2904,7.37616
2023-02-10,0,0
2023-02-11,0,0
2023-02-12,0.0101,0.25654
2023-02-13,0,0
2023-02-14,0,0
2023-02-15,5e-4,0.0127
2023-02-16,3.1111,79.02194
2023-02-17,0.0706,1.7932399999999997
2023-02-18,0,0
2023-02-19,0,0
2023-02-20,5e-4,0.0127
2023-02-21,0,0
2023-02-22,0,0
2023-02-23,0.0706,1.7932399999999997
2023-02-24,0.0403,1.02362
2023-02-25,0.4402,11.18108
2023-02-26,0.0104,0.26415999999999995
2023-02-27,0.13999999999999999,3.5559999999999996
2023-02-28,0,0
2023-03-01,1e-4,0.00254
2023-03-02,0.7401,18.79854
2023-03-03,1.1107,28.211779999999997
2023-03-04,0,0
2023-03-05,0,0
2023-03-06,0,0
2023-03-07,0,0
2023-03-08,0,0
2023-03-09,3.0000000000000003e-4,0.00762
2023-03-10,9.000000000000001e-4,0.022860000000000002
2023-03-11,0.0101,0.25654
2023-03-12,0.7702,19.56308
2023-03-13,0,0
2023-03-14,0,0
2023-03-15,0,0
2023-03-16,0,0
2023-03-17,0.8108,20.59432
2023-03-18,0,0
2023-03-19,3.0000000000000003e-4,0.00762
2023-03-20,0,0
2023-03-21,0.050100000000000006,1.27254
2023-03-22,0.32130000000000003,8.16102
2023-03-23,0,0
2023-03-24,0.2103,5.34162
2023-03-25,1.1801000000000001,29.97454
2023-03-26,0,0
2023-03-27,0,0
2023-03-28,0,0
2023-03-29,0,0
2023-03-30,0,0
2023-03-31,0.0905,2.2986999999999997
2023-04-01,0.6102,15.499079999999998
2023-04-02,0,0
2023-04-03,6.000000000000001e-4,0.01524
2023-04-04,0,0
2023-04-05,0.6699999999999999,17.017999999999997
2023-04-06,2.8707,72.91578
2023-04-07,0.0204,0.51816
2023-04-08,0.1307,3.31978
2023-04-09,0,0
2023-04-10,0,0
2023-04-11,0,0
2023-04-12,0,0
2023-04-13,1e-4,0.00254
2023-04-14,0.030199999999999998,0.7670799999999999
2023-04-15,0,0
2023-04-16,0.0403,1.02362
2023-04-17,0,0
2023-04-18,0,0
2023-04-19,0,0
2023-04-20,0,0
2023-04-21,0.03,0.7619999999999999
2023-04-22,1.1606,29.47924
2023-04-23,1e-4,0.00254
2023-04-24,0,0
2023-04-25,0,0
2023-04-26,0,0
2023-04-27,0.0805,2.0446999999999997
2023-04-28,0.3105,7.886699999999999
2023-04-29,0,0
2023-04-30,0.030100000000000002,0.76454
2023-05-01,0,0
2023-05-02,0,0
2023-05-03,0,0
2023-05-04,0,0
2023-05-05,2e-4,0.00508
2023-05-06,0,0
2023-05-07,1.9601,49.786539999999995
2023-05-08,2.3803,60.45962
2023-05-09,2e-4,0.00508
2023-05-10,0,0
2023-05-11,0.0205,0.5206999999999999
2023-05-12,1.2304,31.252159999999996
2023-05-13,0.01,0.254
2023-05-14,0.6904,17.53616
2023-05-15,1.3202,33.53308
2023-05-16,0.0101,0.25654
2023-05-17,0.01,0.254
2023-05-18,0,0
2023-05-19,0,0
2023-05-20,1.4908000000000001,37.86632
2023-05-21,0,0
2023-05-22,0,0
2023-05-23,1e-4,0.00254
2023-05-24,1e-4,0.00254
2023-05-25,0,0
2023-05-26,0,0
2023-05-27,0,0
2023-05-28,0,0
2023-05-29,0,0
2023-05-30,0,0
2023-05-31,0.01,0.254
2023-06-01,0,0
2023-06-02,0,0
2023-06-03,0,0
2023-06-04,0.1,2.54
2023-06-05,1e-4,0.00254
2023-06-06,0,0
2023-06-07,2e-4,0.00508
2023-06-08,0,0
2023-06-09,0,0
2023-06-10,0,0
2023-06-11,1.3402,34.04108
2023-06-12,0.0101,0.25654
2023-06-13,0,0
2023-06-14,1e-4,0.00254
2023-06-15,1e-4,0.00254
2023-06-16,0,0
2023-06-17,2e-4,0.00508
2023-06-18,0,0
2023-06-19,1.5005,38.1127
2023-06-20,0.46040000000000003,11.69416
2023-06-21,0.15,3.8099999999999996
2023-06-22,0.0407,1.03378
2023-06-23,0,0
2023-06-24,0,0
2023-06-25,0,0
2023-06-26,0,0
2023-06-27,0,0
2023-06-28,0,0
2023-06-29,2.3504,59.70016
2023-06-30,0,0
2023-07-01,2.8503,72.39761999999999
2023-07-02,0,0
2023-07-03,0.02,0.508
2023-07-04,0.22999999999999998,5.842
2023-07-05,1.3904,35.316160000000004
2023-07-06,0.5401,13.718539999999999
2023-07-07,0,0
2023-07-08,0.19,4.826
2023-07-09,0.37070000000000003,9.41578
2023-07-10,0,0
2023-07-11,0,0
2023-07-12,0,0
2023-07-13,0,0
2023-07-14,2e-4,0.00508
2023-07-15,0.7303,18.549619999999997
2023-07-16,0,0
2023-07-17,0,0
2023-07-18,2.4101,61.216539999999995
2023-07-19,1.2901,32.76854
2023-07-20,0.44,11.176
2023-07-21,0,0
2023-07-22,0,0
2023-07-23,0,0
2023-07-24,0,0
2023-07-25,0.0402,1.02108
2023-07-26,0,0
2023-07-27,0.0201,0.51054
2023-07-28,0,0
2023-07-29,0.43,10.921999999999999
2023-07-30,3.6001,91.44254
2023-07-31,0,0
2023-08-01,0,0
2023-08-02,1e-4,0.00254
2023-08-03,2.6802,68.07708
2023-08-04,0.1301,3.30454
2023-08-05,0.1101,2.79654
2023-08-06,0.1401,3.55854
2023-08-07,0.1104,2.80416
2023-08-08,0,0
2023-08-09,0.2903,7.37362
2023-08-10,0.6304000000000001,16.01216
2023-08-11,0,0
2023-08-12,2.8101,71.37653999999999
2023-08-13,0.3001,7.622539999999999
2023-08-14,0.14020000000000002,3.5610800000000005
2023-08-15,0,0
2023-08-16,0,0
2023-08-17,0,0
2023-08-18,0,0
2023-08-19,0,0
2023-08-20,0,0
2023-08-21,0,0
2023-08-22,0,0
2023-08-23,0,0
2023-08-24,0,0
2023-08-25,0,0
2023-08-26,0,0
2023-08-27,0.0305,0.7746999999999999
2023-08-28,0,0
2023-08-29,3.0000000000000003e-4,0.00762
2023-08-30,0,0
2023-08-31,0,0
2023-09-01,0,0
2023-09-02,0,0
2023-09-03,0,0
2023-09-04,0,0
2023-09-05,0.6503000000000001,16.51762
2023-09-06,1.0005,25.412699999999997
2023-09-07,0.08,2.032
2023-09-08,0,0
2023-09-09,0,0
2023-09-10,0,0
2023-09-11,0,0
2023-09-12,3.0000000000000003e-4,0.00762
2023-09-13,0,0
2023-09-14,0,0
2023-09-15,0,0
2023-09-16,0.2606,6.61924
2023-09-17,0.6202,15.753079999999999
2023-09-18,0,0
2023-09-19,0,0
2023-09-20,0,0
2023-09-21,0,0
2023-09-22,0,0
2023-09-23,0,0
2023-09-24,0,0
2023-09-25,0,0
2023-09-26,0,0
2023-09-27,0.05,1.27
2023-09-28,1.5603,39.63162
2023-09-29,0.16,4.064
2023-09-30,0,0
2023-10-01,0,0
2023-10-02,0,0
2023-10-03,0,0
2023-10-04,0,0
2023-10-05,0.3,7.619999999999999
2023-10-06,0.1504,3.82016
2023-10-07,0,0
2023-10-08,0,0
2023-10-09,0,0
2023-10-10,0,0
2023-10-11,0,0
2023-10-12,0,0
2023-10-13,0,0
2023-10-14,1e-4,0.00254
2023-10-15,5e-4,0.0127
2023-10-16,6.000000000000001e-4,0.01524
2023-10-17,0,0
2023-10-18,0,0
2023-10-19,0,0
2023-10-20,3.0000000000000003e-4,0.00762
2023-10-21,0,0
2023-10-22,0,0
2023-10-23,0,0
2023-10-24,0,0
2023-10-25,0,0
2023-10-26,0,0
2023-10-27,0,0
2023-10-28,0,0
2023-10-29,3.0000000000000003e-4,0.00762
2023-10-30,0.6304,16.012159999999998
2023-10-31,0,0
2023-11-01,0,0
2023-11-02,0,0
2023-11-03,0,0
2023-11-04,0,0
2023-11-05,0,0
2023-11-06,0,0
2023-11-07,0,0
2023-11-08,0,0
2023-11-09,1e-4,0.00254
2023-11-10,0.3903,9.913619999999998
2023-11-11,0,0
2023-11-12,0,0
2023-11-13,0,0
2023-11-14,0,0
2023-11-15,0,0
2023-11-16,0.040100000000000004,1.01854
2023-11-17,2e-4,0.00508
2023-11-18,3.0000000000000003e-4,0.00762
2023-11-19,0,0
2023-11-20,0,0
2023-11-21,2.0009,50.82286
2023-11-22,6.000000000000001e-4,0.01524
2023-11-23,0,0
2023-11-24,0,0
2023-11-25,0,0
2023-11-26,9.000000000000001e-4,0.022860000000000002
2023-11-27,0.0102,0.25908
2023-11-28,0,0
2023-11-29,0,0
2023-11-30,0,0
2023-12-01,1.3105,33.286699999999996
2023-12-02,0.221,5.6133999999999995
2023-12-03,0.0901,2.28854
2023-12-04,0.0101,0.25654
2023-12-05,0,0
2023-12-06,2e-4,0.00508
2023-12-07,0,0
2023-12-08,0,0
2023-12-09,0.16090000000000002,4.08686
2023-12-10,2.6903,68.33362
2023-12-11,0,0
2023-12-12,0,0
2023-12-13,0,0
2023-12-14,0,0
2023-12-15,0,0
2023-12-16,0.0102,0.25908
2023-12-17,0.16090000000000002,4.08686
2023-12-18,0,0
2023-12-19,0,0
2023-12-20,0,0
2023-12-21,0,0
2023-12-22,0,0
2023-12-23,0.4001,10.16254
2023-12-24,0.0106,0.26924
2023-12-25,1.4304000000000001,36.33216
2023-12-26,0,0
2023-12-27,0,0
2023-12-28,2e-4,0.00508
2023-12-29,2e-4,0.00508
2023-12-30,3.0000000000000003e-4,0.00762
2023-12-31,0,0
2024-01-01,0,0
2024-01-02,0,0
2024-01-03,0,0
2024-01-04,0,0
2024-01-05,0,0
2024-01-06,1.0306,26.177239999999998
2024-01-07,0.0104,0.26415999999999995
2024-01-08,0,0
2024-01-09,1.5107,38.371779999999994
2024-01-10,6.000000000000001e-4,0.01524
2024-01-11,0,0
2024-01-12,1.5604,39.63416
2024-01-13,1e-4,0.00254
2024-01-14,3.0000000000000003e-4,0.00762
2024-01-15,0.9016000000000001,22.90064
2024-01-16,2e-4,0.00508
2024-01-17,0,0
2024-01-18,0.15030000000000002,3.8176200000000002
2024-01-19,0.0316,0.80264
2024-01-20,0,0
2024-01-21,0,0
2024-01-22,0,0
