date,value,qualifiers,station,rain_in
2017-08-07,11100,A,ASH,1e-4
2017-08-07,11100,A,BNA,1.5904
2017-08-07,11100,A,CKV,1.7004
2017-08-07,11100,A,MRB,0.2808
2017-08-08,10300,A,ASH,0.0904
2017-08-08,10300,A,BNA,0
2017-08-08,10300,A,CKV,0
2017-08-08,10300,A,MRB,3.0000000000000003e-4
2017-08-09,13500,A,ASH,0
2017-08-09,13500,A,BNA,0
2017-08-09,13500,A,CKV,0
2017-08-09,13500,A,MRB,0
2017-08-10,11900,A,ASH,0
2017-08-10,11900,A,BNA,0
2017-08-10,11900,A,CKV,0
2017-08-10,11900,A,MRB,0
2017-08-11,12600,A,ASH,0
2017-08-11,12600,A,BNA,0
2017-08-11,12600,A,CKV,0
2017-08-11,12600,A,MRB,0.46
2017-08-12,11600,A,ASH,0.1204
2017-08-12,11600,A,BNA,1e-4
2017-08-12,11600,A,CKV,0.7401
2017-08-12,11600,A,MRB,0.4001
2017-08-13,10800,A,ASH,0.0203
2017-08-13,10800,A,BNA,0
2017-08-13,10800,A,CKV,0
2017-08-13,10800,A,MRB,0
2017-08-14,13200,A,ASH,0
2017-08-14,13200,A,BNA,0.3105
2017-08-14,13200,A,CKV,0.32030000000000003
2017-08-14,13200,A,MRB,0.1605
2017-08-15,15000,A,ASH,0.0701
2017-08-15,15000,A,BNA,2e-4
2017-08-15,15000,A,CKV,0
2017-08-15,15000,A,MRB,0.0304
2017-08-16,14900,A,ASH,0
2017-08-16,14900,A,BNA,0.7503
2017-08-16,14900,A,CKV,0
2017-08-16,14900,A,MRB,0
2017-08-17,13700,A,ASH,0
2017-08-17,13700,A,BNA,0.05
2017-08-17,13700,A,CKV,0.0501
2017-08-17,13700,A,MRB,0
2017-08-18,13900,A,ASH,0.9904
2017-08-18,13900,A,BNA,0.0102
2017-08-18,13900,A,CKV,0
2017-08-18,13900,A,MRB,0.0701
2017-08-19,13700,A,ASH,0.0403
2017-08-19,13700,A,BNA,0
2017-08-19,13700,A,CKV,0
2017-08-19,13700,A,MRB,0
2017-08-20,13900,A,ASH,0
2017-08-20,13900,A,BNA,0
2017-08-20,13900,A,CKV,0
2017-08-20,13900,A,MRB,0.16999999999999998
2017-08-21,14100,A,ASH,0
2017-08-21,14100,A,BNA,0
2017-08-21,14100,A,CKV,0
2017-08-21,14100,A,MRB,0
2017-08-22,11700,A,ASH,0
2017-08-22,11700,A,BNA,0.38
2017-08-22,11700,A,CKV,0.29009999999999997
2017-08-22,11700,A,MRB,0
2017-08-23,13700,A,ASH,0.5901
2017-08-23,13700,A,BNA,0.38
2017-08-23,13700,A,CKV,0
2017-08-23,13700,A,MRB,0.1604
2017-08-24,13900,A,ASH,0
2017-08-24,13900,A,BNA,0
2017-08-24,13900,A,CKV,0
2017-08-24,13900,A,MRB,0
2017-08-25,13600,A,ASH,1e-4
2017-08-25,13600,A,BNA,0
2017-08-25,13600,A,CKV,0
2017-08-25,13600,A,MRB,0
2017-08-26,12800,A,ASH,0
2017-08-26,12800,A,BNA,0
2017-08-26,12800,A,CKV,0
2017-08-26,12800,A,MRB,0
2017-08-27,12900,A,ASH,0
2017-08-27,12900,A,BNA,0
2017-08-27,12900,A,CKV,0
2017-08-27,12900,A,MRB,0
2017-08-28,15800,A,ASH,0
2017-08-28,15800,A,BNA,0.1203
2017-08-28,15800,A,CKV,0.7101
2017-08-28,15800,A,MRB,0
2017-08-29,15500,A,ASH,0
2017-08-29,15500,A,BNA,0
2017-08-29,15500,A,CKV,0
2017-08-29,15500,A,MRB,0.1601
2017-08-30,17700,A,ASH,3.0000000000000003e-4
2017-08-30,17700,A,BNA,0.24
2017-08-30,17700,A,CKV,0.07
2017-08-30,17700,A,MRB,1e-4
2017-08-31,19900,A,ASH,0
2017-08-31,19900,A,BNA,0.7804
2017-08-31,19900,A,CKV,0.4601
2017-08-31,19900,A,MRB,0
2017-09-01,43400,A,ASH,0
2017-09-01,43400,A,BNA,3.7603
2017-09-01,43400,A,CKV,5.54
2017-09-01,43400,A,MRB,1e-4
2017-09-02,35500,A,ASH,0
2017-09-02,35500,A,BNA,0.1402
2017-09-02,35500,A,CKV,0.0102
2017-09-02,35500,A,MRB,0.3302
2017-09-03,26300,A,ASH,1.1603
2017-09-03,26300,A,BNA,0
2017-09-03,26300,A,CKV,0
2017-09-03,26300,A,MRB,0.0204
2017-09-04,12100,A,ASH,0.0101
2017-09-04,12100,A,BNA,0
2017-09-04,12100,A,CKV,0
2017-09-04,12100,A,MRB,0
2017-09-05,12500,A,ASH,0
2017-09-05,12500,A,BNA,0.3503
2017-09-05,12500,A,CKV,0.4502
2017-09-05,12500,A,MRB,0.53
2017-09-06,17800,A,ASH,0.5801000000000001
2017-09-06,17800,A,BNA,0
2017-09-06,17800,A,CKV,0
2017-09-06,17800,A,MRB,0.4307
2017-09-07,23300,A,ASH,1.38
2017-09-07,23300,A,BNA,0
2017-09-07,23300,A,CKV,0
2017-09-07,23300,A,MRB,1e-4
2017-09-08,23800,A,ASH,0.0502
2017-09-08,23800,A,BNA,0
2017-09-08,23800,A,CKV,0
2017-09-08,23800,A,MRB,0
2017-09-09,22700,A,ASH,0
2017-09-09,22700,A,BNA,0
2017-09-09,22700,A,CKV,0
2017-09-09,22700,A,MRB,0
2017-09-10,18600,A,ASH,0
2017-09-10,18600,A,BNA,0
2017-09-10,18600,A,CKV,0
2017-09-10,18600,A,MRB,0
2017-09-11,17500,A,ASH,0
2017-09-11,17500,A,BNA,0.0401
2017-09-11,17500,A,CKV,0
2017-09-11,17500,A,MRB,0
2017-09-12,14100,A,ASH,0
2017-09-12,14100,A,BNA,0.7507
2017-09-12,14100,A,CKV,0.3505
2017-09-12,14100,A,MRB,0
2017-09-13,14000,A,ASH,0
2017-09-13,14000,A,BNA,0.1109
2017-09-13,14000,A,CKV,0.3003
2017-09-13,14000,A,MRB,0.0103
2017-09-14,14800,A,ASH,0
2017-09-14,14800,A,BNA,0.0403
2017-09-14,14800,A,CKV,0.2301
2017-09-14,14800,A,MRB,0.0401
2017-09-15,15000,A,ASH,0.0603
2017-09-15,15000,A,BNA,0
2017-09-15,15000,A,CKV,0
2017-09-15,15000,A,MRB,0
2017-09-16,14000,A,ASH,0
2017-09-16,14000,A,BNA,0
2017-09-16,14000,A,CKV,0
2017-09-16,14000,A,MRB,0
2017-09-17,13200,A,ASH,0
2017-09-17,13200,A,BNA,0
2017-09-17,13200,A,CKV,0
2017-09-17,13200,A,MRB,0
2017-09-18,12900,A,ASH,4e-4
2017-09-18,12900,A,BNA,0
2017-09-18,12900,A,CKV,1e-4
2017-09-18,12900,A,MRB,0
2017-09-19,12400,A,ASH,3.0000000000000003e-4
2017-09-19,12400,A,BNA,0.6
2017-09-19,12400,A,CKV,0.1001
2017-09-19,12400,A,MRB,0
2017-09-20,12500,A,ASH,0.0209
2017-09-20,12500,A,BNA,3.0000000000000003e-4
2017-09-20,12500,A,CKV,0
2017-09-20,12500,A,MRB,0
2017-09-21,12600,A,ASH,0
2017-09-21,12600,A,BNA,0.08
2017-09-21,12600,A,CKV,0
2017-09-21,12600,A,MRB,0
2017-09-22,13300,A,ASH,0
2017-09-22,13300,A,BNA,0
2017-09-22,13300,A,CKV,0
2017-09-22,13300,A,MRB,0
2017-09-23,10200,A,ASH,0
2017-09-23,10200,A,BNA,0
2017-09-23,10200,A,CKV,0
2017-09-23,10200,A,MRB,0
2017-09-24,9590,A,ASH,0
2017-09-24,9590,A,BNA,0
2017-09-24,9590,A,CKV,1e-4
2017-09-24,9590,A,MRB,0
2017-09-25,8870,A,ASH,0
2017-09-25,8870,A,BNA,0
2017-09-25,8870,A,CKV,0
2017-09-25,8870,A,MRB,0
2017-09-26,8610,A,ASH,0
2017-09-26,8610,A,BNA,0
2017-09-26,8610,A,CKV,0
2017-09-26,8610,A,MRB,0
2017-09-27,8730,A,ASH,0
2017-09-27,8730,A,BNA,0
2017-09-27,8730,A,CKV,0
2017-09-27,8730,A,MRB,0
2017-09-28,8530,A,ASH,0
2017-09-28,8530,A,BNA,0
2017-09-28,8530,A,CKV,0
2017-09-28,8530,A,MRB,0
2017-09-29,7170,A,ASH,0
2017-09-29,7170,A,BNA,0
2017-09-29,7170,A,CKV,0
2017-09-29,7170,A,MRB,0
2017-09-30,6230,A,ASH,0.1007
2017-09-30,6230,A,BNA,0
2017-09-30,6230,A,CKV,0
2017-09-30,6230,A,MRB,2e-4
2017-10-01,6210,A,ASH,0
2017-10-01,6210,A,BNA,0
2017-10-01,6210,A,CKV,0
2017-10-01,6210,A,MRB,0
2017-10-02,8220,A,ASH,0
2017-10-02,8220,A,BNA,0
2017-10-02,8220,A,CKV,0
2017-10-02,8220,A,MRB,0
2017-10-03,8390,A,ASH,0
2017-10-03,8390,A,BNA,0
2017-10-03,8390,A,CKV,0
2017-10-03,8390,A,MRB,0
2017-10-04,7340,A,ASH,0
2017-10-04,7340,A,BNA,0
2017-10-04,7340,A,CKV,0
2017-10-04,7340,A,MRB,0
2017-10-05,7770,A,ASH,0
2017-10-05,7770,A,BNA,0
2017-10-05,7770,A,CKV,0
2017-10-05,7770,A,MRB,1e-4
2017-10-06,8740,A,ASH,0.0304
2017-10-06,8740,A,BNA,0
2017-10-06,8740,A,CKV,0
2017-10-06,8740,A,MRB,2e-4
2017-10-07,10300,A,ASH,3.0000000000000003e-4
2017-10-07,10300,A,BNA,0.01
2017-10-07,10300,A,CKV,0.0101
2017-10-07,10300,A,MRB,0
2017-10-08,9880,A,ASH,0.20010000000000003
2017-10-08,9880,A,BNA,0.3106
2017-10-08,9880,A,CKV,1.8001
2017-10-08,9880,A,MRB,0.1305
2017-10-09,7990,A,ASH,0.8505
2017-10-09,7990,A,BNA,0
2017-10-09,7990,A,CKV,0
2017-10-09,7990,A,MRB,1.11
2017-10-10,8040,A,ASH,0.0102
2017-10-10,8040,A,BNA,0.31020000000000003
2017-10-10,8040,A,CKV,1.7303
2017-10-10,8040,A,MRB,0
2017-10-11,6620,A,ASH,0
2017-10-11,6620,A,BNA,2e-4
2017-10-11,6620,A,CKV,0
2017-10-11,6620,A,MRB,0.6005
2017-10-12,6540,A,ASH,1e-4
2017-10-12,6540,A,BNA,0
2017-10-12,6540,A,CKV,0
2017-10-12,6540,A,MRB,0.6804
2017-10-13,7050,A,ASH,0
2017-10-13,7050,A,BNA,0
2017-10-13,7050,A,CKV,0
2017-10-13,7050,A,MRB,0
2017-10-14,7530,A,ASH,0
2017-10-14,7530,A,BNA,0
2017-10-14,7530,A,CKV,0
2017-10-14,7530,A,MRB,0
2017-10-15,7750,A,ASH,0
2017-10-15,7750,A,BNA,0.0403
2017-10-15,7750,A,CKV,0.3601
2017-10-15,7750,A,MRB,0
2017-10-16,8070,A,ASH,0.0103
2017-10-16,8070,A,BNA,1e-4
2017-10-16,8070,A,CKV,0
2017-10-16,8070,A,MRB,0.0203
2017-10-17,6480,A,ASH,0
2017-10-17,6480,A,BNA,0
2017-10-17,6480,A,CKV,0
2017-10-17,6480,A,MRB,0
2017-10-18,5940,A,ASH,0
2017-10-18,5940,A,BNA,0
2017-10-18,5940,A,CKV,0
2017-10-18,5940,A,MRB,0
2017-10-19,5400,A,ASH,0
2017-10-19,5400,A,BNA,0
2017-10-19,5400,A,CKV,0
2017-10-19,5400,A,MRB,0
2017-10-20,5930,A,ASH,0
2017-10-20,5930,A,BNA,0
2017-10-20,5930,A,CKV,0
2017-10-20,5930,A,MRB,0
2017-10-21,6070,A,ASH,0
2017-10-21,6070,A,BNA,0
2017-10-21,6070,A,CKV,0
2017-10-21,6070,A,MRB,0
2017-10-22,6530,A,ASH,0
2017-10-22,6530,A,BNA,2e-4
2017-10-22,6530,A,CKV,2e-4
2017-10-22,6530,A,MRB,0
2017-10-23,7930,A,ASH,0
2017-10-23,7930,A,BNA,1.3407
2017-10-23,7930,A,CKV,2.3204
2017-10-23,7930,A,MRB,0
2017-10-24,7390,A,ASH,0.3002
2017-10-24,7390,A,BNA,0.0101
2017-10-24,7390,A,CKV,0.05
2017-10-24,7390,A,MRB,0.5901
2017-10-25,7190,A,ASH,1.7805
2017-10-25,7190,A,BNA,0
2017-10-25,7190,A,CKV,0
2017-10-25,7190,A,MRB,0
2017-10-26,6690,A,ASH,1.3203
2017-10-26,6690,A,BNA,0
2017-10-26,6690,A,CKV,0
2017-10-26,6690,A,MRB,0
2017-10-27,9600,A,ASH,1e-4
2017-10-27,9600,A,BNA,0
2017-10-27,9600,A,CKV,0.4502
2017-10-27,9600,A,MRB,0
2017-10-28,13400,A,ASH,0
2017-10-28,13400,A,BNA,1.4601
2017-10-28,13400,A,CKV,0.4901
2017-10-28,13400,A,MRB,0
2017-10-29,8340,A,ASH,0.2803
2017-10-29,8340,A,BNA,0
2017-10-29,8340,A,CKV,0
2017-10-29,8340,A,MRB,1.5607
2017-10-30,11000,A,ASH,2.1502
2017-10-30,11000,A,BNA,0
2017-10-30,11000,A,CKV,0
2017-10-30,11000,A,MRB,0.49
2017-10-31,14200,A,ASH,0
2017-10-31,14200,A,BNA,0
2017-10-31,14200,A,CKV,0
2017-10-31,14200,A,MRB,0
2017-11-01,15900,A,ASH,2e-4
2017-11-01,15900,A,BNA,0.0205
2017-11-01,15900,A,CKV,0.27040000000000003
2017-11-01,15900,A,MRB,2e-4
2017-11-02,15900,A,ASH,3.0000000000000003e-4
2017-11-02,15900,A,BNA,3.0000000000000003e-4
2017-11-02,15900,A,CKV,6.000000000000001e-4
2017-11-02,15900,A,MRB,0
2017-11-03,14700,A,ASH,1e-4
2017-11-03,14700,A,BNA,0.2203
2017-11-03,14700,A,CKV,0.5503
2017-11-03,14700,A,MRB,0
2017-11-04,11700,A,ASH,0
2017-11-04,11700,A,BNA,0
2017-11-04,11700,A,CKV,0
2017-11-04,11700,A,MRB,0.18
2017-11-05,10800,A,ASH,0
2017-11-05,10800,A,BNA,0
2017-11-05,10800,A,CKV,0
2017-11-05,10800,A,MRB,0.19
2017-11-06,11400,A,ASH,0.0706
2017-11-06,11400,A,BNA,0.1704
2017-11-06,11400,A,CKV,0.3107
2017-11-06,11400,A,MRB,0.0301
2017-11-07,28700,A,ASH,0
2017-11-07,28700,A,BNA,3.3105
2017-11-07,28700,A,CKV,0.5702
2017-11-07,28700,A,MRB,0.4701
2017-11-08,41400,A,ASH,0.0107
2017-11-08,41400,A,BNA,3.0000000000000003e-4
2017-11-08,41400,A,CKV,0.0103
2017-11-08,41400,A,MRB,2e-4
2017-11-09,41600,A,ASH,0
2017-11-09,41600,A,BNA,0
2017-11-09,41600,A,CKV,0
2017-11-09,41600,A,MRB,0.0303
2017-11-10,28600,A,ASH,0.0303
2017-11-10,28600,A,BNA,0
2017-11-10,28600,A,CKV,0
2017-11-10,28600,A,MRB,0
2017-11-11,28400,A,ASH,0
2017-11-11,28400,A,BNA,0
2017-11-11,28400,A,CKV,0
2017-11-11,28400,A,MRB,0
2017-11-12,27300,A,ASH,0
2017-11-12,27300,A,BNA,2e-4
2017-11-12,27300,A,CKV,0.0401
2017-11-12,27300,A,MRB,0
2017-11-13,28400,A,ASH,0.0504
2017-11-13,28400,A,BNA,0
2017-11-13,28400,A,CKV,0
2017-11-13,28400,A,MRB,0.0506
2017-11-14,27400,A,ASH,0.0502
2017-11-14,27400,A,BNA,0
2017-11-14,27400,A,CKV,0
2017-11-14,27400,A,MRB,0
2017-11-15,25000,A,ASH,0
2017-11-15,25000,A,BNA,0.1204
2017-11-15,25000,A,CKV,0.1302
2017-11-15,25000,A,MRB,0
2017-11-16,25300,A,ASH,0.3104
2017-11-16,25300,A,BNA,1e-4
2017-11-16,25300,A,CKV,0
2017-11-16,25300,A,MRB,0.0303
2017-11-17,25100,A,ASH,0.05
2017-11-17,25100,A,BNA,0
2017-11-17,25100,A,CKV,0
2017-11-17,25100,A,MRB,0
2017-11-18,20200,A,ASH,2e-4
2017-11-18,20200,A,BNA,0.3801
2017-11-18,20200,A,CKV,0.4001
2017-11-18,20200,A,MRB,0.0904
2017-11-19,13600,A,ASH,0.2406
2017-11-19,13600,A,BNA,2e-4
2017-11-19,13600,A,CKV,1e-4
2017-11-19,13600,A,MRB,0.0304
2017-11-20,16100,A,ASH,1e-4
2017-11-20,16100,A,BNA,0
2017-11-20,16100,A,CKV,0
2017-11-20,16100,A,MRB,1e-4
2017-11-21,15400,A,ASH,0
2017-11-21,15400,A,BNA,0
2017-11-21,15400,A,CKV,0
2017-11-21,15400,A,MRB,0
2017-11-22,15800,A,ASH,0.36
2017-11-22,15800,A,BNA,0
2017-11-22,15800,A,CKV,0
2017-11-22,15800,A,MRB,0
2017-11-23,15000,A,ASH,0
2017-11-23,15000,A,BNA,0
2017-11-23,15000,A,CKV,0
2017-11-23,15000,A,MRB,0
2017-11-24,14000,A,ASH,0
2017-11-24,14000,A,BNA,0
2017-11-24,14000,A,CKV,0
2017-11-24,14000,A,MRB,0
2017-11-25,13300,A,ASH,0
2017-11-25,13300,A,BNA,0
2017-11-25,13300,A,CKV,0
2017-11-25,13300,A,MRB,0
2017-11-26,13500,A,ASH,1e-4
2017-11-26,13500,A,BNA,0
2017-11-26,13500,A,CKV,0
2017-11-26,13500,A,MRB,0
2017-11-27,13000,A,ASH,0
2017-11-27,13000,A,BNA,0
2017-11-27,13000,A,CKV,0
2017-11-27,13000,A,MRB,0
2017-11-28,14500,A,ASH,0
2017-11-28,14500,A,BNA,0
2017-11-28,14500,A,CKV,0
2017-11-28,14500,A,MRB,0
2017-11-29,15100,A,ASH,0
2017-11-29,15100,A,BNA,0
2017-11-29,15100,A,CKV,0
2017-11-29,15100,A,MRB,0
2017-11-30,14500,A,ASH,0
2017-11-30,14500,A,BNA,0.2402
2017-11-30,14500,A,CKV,0.0602
2017-11-30,14500,A,MRB,0
2017-12-01,15200,A,ASH,0.0103
2017-12-01,15200,A,BNA,0
2017-12-01,15200,A,CKV,0
2017-12-01,15200,A,MRB,2e-4
2017-12-02,14400,A,ASH,0
2017-12-02,14400,A,BNA,0
2017-12-02,14400,A,CKV,0
2017-12-02,14400,A,MRB,0
2017-12-03,14500,A,ASH,0
2017-12-03,14500,A,BNA,0
2017-12-03,14500,A,CKV,0
2017-12-03,14500,A,MRB,2e-4
2017-12-04,14000,A,ASH,0
2017-12-04,14000,A,BNA,0
2017-12-04,14000,A,CKV,7e-4
2017-12-04,14000,A,MRB,0
2017-12-05,13700,A,ASH,0.1103
2017-12-05,13700,A,BNA,0.4803
2017-12-05,13700,A,CKV,0.93
2017-12-05,13700,A,MRB,0.2002
2017-12-06,14200,A,ASH,0.2505
2017-12-06,14200,A,BNA,0
2017-12-06,14200,A,CKV,0
2017-12-06,14200,A,MRB,0.0202
2017-12-07,13000,A,ASH,0
2017-12-07,13000,A,BNA,0
2017-12-07,13000,A,CKV,0
2017-12-07,13000,A,MRB,0
2017-12-08,13200,A,ASH,0
2017-12-08,13200,A,BNA,0
2017-12-08,13200,A,CKV,0
2017-12-08,13200,A,MRB,0
2017-12-09,9150,A,ASH,8e-4
2017-12-09,9150,A,BNA,0
2017-12-09,9150,A,CKV,0
2017-12-09,9150,A,MRB,5e-4
2017-12-10,7340,A,ASH,0.0112
2017-12-10,7340,A,BNA,0
2017-12-10,7340,A,CKV,0
2017-12-10,7340,A,MRB,0
2017-12-11,11600,A,ASH,0.0301
2017-12-11,11600,A,BNA,0
2017-12-11,11600,A,CKV,0
2017-12-11,11600,A,MRB,0
2017-12-12,13000,A,ASH,0.0811
2017-12-12,13000,A,BNA,1e-4
2017-12-12,13000,A,CKV,0
2017-12-12,13000,A,MRB,3.0000000000000003e-4
2017-12-13,14900,A,ASH,0.0401
2017-12-13,14900,A,BNA,0
2017-12-13,14900,A,CKV,0
2017-12-13,14900,A,MRB,1e-4
2017-12-14,13000,A,ASH,1e-4
2017-12-14,13000,A,BNA,0
2017-12-14,13000,A,CKV,0
2017-12-14,13000,A,MRB,4e-4
2017-12-15,13800,A,ASH,0
2017-12-15,13800,A,BNA,0
2017-12-15,13800,A,CKV,0
2017-12-15,13800,A,MRB,2e-4
2017-12-16,8580,A,ASH,3.0000000000000003e-4
2017-12-16,8580,A,BNA,0
2017-12-16,8580,A,CKV,0
2017-12-16,8580,A,MRB,0
2017-12-17,7790,A,ASH,0
2017-12-17,7790,A,BNA,0.14
2017-12-17,7790,A,CKV,0.0303
2017-12-17,7790,A,MRB,0
2017-12-18,12400,A,ASH,0.001
2017-12-18,12400,A,BNA,0
2017-12-18,12400,A,CKV,0
2017-12-18,12400,A,MRB,0
2017-12-19,15100,A,ASH,0.0305
2017-12-19,15100,A,BNA,0.0602
2017-12-19,15100,A,CKV,0
2017-12-19,15100,A,MRB,0
2017-12-20,14100,A,ASH,2e-4
2017-12-20,14100,A,BNA,1.3604
2017-12-20,14100,A,CKV,0.1705
2017-12-20,14100,A,MRB,0
2017-12-21,21400,A,ASH,0
2017-12-21,21400,A,BNA,1e-4
2017-12-21,21400,A,CKV,0
2017-12-21,21400,A,MRB,0
2017-12-22,27300,A,ASH,0.0015
2017-12-22,27300,A,BNA,0.5002
2017-12-22,27300,A,CKV,0.54
2017-12-22,27300,A,MRB,0
2017-12-23,49600,A,ASH,0.2015
2017-12-23,49600,A,BNA,2.0103
2017-12-23,49600,A,CKV,2.8401
2017-12-23,49600,A,MRB,0.6303000000000001
2017-12-24,71100,A,ASH,0.3002
2017-12-24,71100,A,BNA,0.0104
2017-12-24,71100,A,CKV,0.0103
2017-12-24,71100,A,MRB,0
2017-12-25,52100,A,ASH,0.0115
2017-12-25,52100,A,BNA,4e-4
2017-12-25,52100,A,CKV,1e-4
2017-12-25,52100,A,MRB,0.0101
2017-12-26,44100,A,ASH,3.0000000000000003e-4
2017-12-26,44100,A,BNA,0
2017-12-26,44100,A,CKV,0
2017-12-26,44100,A,MRB,0
2017-12-27,41400,A,ASH,0
2017-12-27,41400,A,BNA,0
2017-12-27,41400,A,CKV,0
2017-12-27,41400,A,MRB,4e-4
2017-12-28,45400,A,ASH,2e-4
2017-12-28,45400,A,BNA,0
2017-12-28,45400,A,CKV,0
2017-12-28,45400,A,MRB,0
2017-12-29,35000,A,ASH,2e-4
2017-12-29,35000,A,BNA,0
2017-12-29,35000,A,CKV,0
2017-12-29,35000,A,MRB,0
2017-12-30,32600,A,ASH,7e-4
2017-12-30,32600,A,BNA,0
2017-12-30,32600,A,CKV,0
2017-12-30,32600,A,MRB,0.0012
2017-12-31,31700,A,ASH,1e-4
2017-12-31,31700,A,BNA,0
2017-12-31,31700,A,CKV,0
2017-12-31,31700,A,MRB,2e-4
2018-01-01,32800,A,ASH,0
2018-01-01,32800,A,BNA,1e-4
2018-01-01,32800,A,CKV,0
2018-01-01,32800,A,MRB,0
2018-01-02,34800,A,ASH,0
2018-01-02,34800,A,BNA,0
2018-01-02,34800,A,CKV,0
2018-01-02,34800,A,MRB,0
2018-01-03,30700,A,ASH,1e-4
2018-01-03,30700,A,BNA,0
2018-01-03,30700,A,CKV,0
2018-01-03,30700,A,MRB,0
2018-01-04,27900,A,ASH,0.0113
2018-01-04,27900,A,BNA,2e-4
2018-01-04,27900,A,CKV,0
2018-01-04,27900,A,MRB,1e-4
2018-01-05,28400,A,ASH,0.0106
2018-01-05,28400,A,BNA,0
2018-01-05,28400,A,CKV,0
2018-01-05,28400,A,MRB,0
2018-01-06,21200,A,ASH,2e-4
2018-01-06,21200,A,BNA,0
2018-01-06,21200,A,CKV,0
2018-01-06,21200,A,MRB,0
2018-01-07,15700,A,ASH,3.0000000000000003e-4
2018-01-07,15700,A,BNA,1e-4
2018-01-07,15700,A,CKV,0
2018-01-07,15700,A,MRB,0
2018-01-08,17900,A,ASH,7e-4
2018-01-08,17900,A,BNA,0.3008
2018-01-08,17900,A,CKV,0.3606
2018-01-08,17900,A,MRB,0.0105
2018-01-09,19300,A,ASH,1e-4
2018-01-09,19300,A,BNA,0.0502
2018-01-09,19300,A,CKV,0
2018-01-09,19300,A,MRB,0
2018-01-10,19500,A,ASH,0
2018-01-10,19500,A,BNA,0
2018-01-10,19500,A,CKV,1e-4
2018-01-10,19500,A,MRB,0
2018-01-11,21700,A,ASH,0
2018-01-11,21700,A,BNA,0.0403
2018-01-11,21700,A,CKV,0.02
2018-01-11,21700,A,MRB,0
2018-01-12,22100,A,ASH,0.3908
2018-01-12,22100,A,BNA,0.3809
2018-01-12,22100,A,CKV,1.8006
2018-01-12,22100,A,MRB,0.6603
2018-01-13,15100,A,ASH,0.5003000000000001
2018-01-13,15100,A,BNA,0.0014
2018-01-13,15100,A,CKV,7e-4
2018-01-13,15100,A,MRB,0.9104
2018-01-14,13900,A,ASH,0
2018-01-14,13900,A,BNA,0
2018-01-14,13900,A,CKV,0
2018-01-14,13900,A,MRB,0
2018-01-15,14200,A,ASH,0
2018-01-15,14200,A,BNA,0
2018-01-15,14200,A,CKV,0.0103
2018-01-15,14200,A,MRB,0
2018-01-16,15900,A,ASH,4e-4
2018-01-16,15900,A,BNA,0.1008
2018-01-16,15900,A,CKV,0.0113
2018-01-16,15900,A,MRB,1e-4
2018-01-17,18300,A,ASH,0.0422
2018-01-17,18300,A,BNA,7e-4
2018-01-17,18300,A,CKV,8e-4
2018-01-17,18300,A,MRB,5e-4
2018-01-18,17600,A,ASH,0.0105
2018-01-18,17600,A,BNA,0
2018-01-18,17600,A,CKV,0
2018-01-18,17600,A,MRB,0
2018-01-19,18200,A,ASH,0
2018-01-19,18200,A,BNA,0
2018-01-19,18200,A,CKV,0
2018-01-19,18200,A,MRB,0
2018-01-20,14100,A,ASH,0.14
2018-01-20,14100,A,BNA,0
2018-01-20,14100,A,CKV,0
2018-01-20,14100,A,MRB,0
2018-01-21,9180,A,ASH,0
2018-01-21,9180,A,BNA,0
2018-01-21,9180,A,CKV,0
2018-01-21,9180,A,MRB,0
2018-01-22,9890,A,ASH,0.0412
2018-01-22,9890,A,BNA,0.1701
2018-01-22,9890,A,CKV,0.3501
2018-01-22,9890,A,MRB,0
2018-01-23,10300,A,ASH,0.5015
2018-01-23,10300,A,BNA,0
2018-01-23,10300,A,CKV,0
2018-01-23,10300,A,MRB,0.9806
2018-01-24,12000,A,ASH,0.0701
2018-01-24,12000,A,BNA,0
2018-01-24,12000,A,CKV,0
2018-01-24,12000,A,MRB,0
2018-01-25,11300,A,ASH,0
2018-01-25,11300,A,BNA,0
2018-01-25,11300,A,CKV,0
2018-01-25,11300,A,MRB,0
2018-01-26,12500,A,ASH,0
2018-01-26,12500,A,BNA,0
2018-01-26,12500,A,CKV,0
2018-01-26,12500,A,MRB,0
2018-01-27,10600,A,ASH,0
2018-01-27,10600,A,BNA,0.1901
2018-01-27,10600,A,CKV,0.8300000000000001
2018-01-27,10600,A,MRB,0
2018-01-28,8480,A,ASH,4e-4
2018-01-28,8480,A,BNA,0.4001
2018-01-28,8480,A,CKV,0.0702
2018-01-28,8480,A,MRB,0.1406
2018-01-29,10700,A,ASH,0
2018-01-29,10700,A,BNA,2e-4
2018-01-29,10700,A,CKV,0
2018-01-29,10700,A,MRB,0
2018-01-30,15600,A,ASH,0
2018-01-30,15600,A,BNA,1e-4
2018-01-30,15600,A,CKV,0
2018-01-30,15600,A,MRB,0.0201
2018-01-31,17500,A,ASH,0
2018-01-31,17500,A,BNA,0
2018-01-31,17500,A,CKV,0
2018-01-31,17500,A,MRB,0
2018-02-01,12700,A,ASH,7e-4
2018-02-01,12700,A,BNA,0.2101
2018-02-01,12700,A,CKV,0.0802
2018-02-01,12700,A,MRB,1e-4
2018-02-02,16700,A,ASH,0.2204
2018-02-02,16700,A,BNA,0.0102
2018-02-02,16700,A,CKV,1e-4
2018-02-02,16700,A,MRB,0.0603
2018-02-03,12000,A,ASH,0
2018-02-03,12000,A,BNA,0
2018-02-03,12000,A,CKV,0
